date,open,low,high,close,volume
2016-07-29,"12,400","12,281.12","12,438","12,369.9",69.0477884
2016-07-30,"12,370.27","11,889.7","12,386.02","11,928.21",30.95930504
2016-07-31,"11,932.15","11,538.8","12,009.74","11,553.09",52.00547293
2016-08-01,"11,675.46","11,203.22","11,835.68","11,300",208.48745381
2016-08-02,"11,298.06","9,122","11,461.78","10,199.17",347.52882752
2016-08-03,"10,098.01","10,097.5","10,914.63","10,840.14",279.93991133
2016-08-04,"10,840.14","10,714","11,143.03","10,827.06",148.27663826
2016-08-05,"10,724.16","10,670.31","10,928.18","10,888",83.96824958
2016-08-06,"10,778","10,650.01","11,136.01","11,045.93",91.31823852
2016-08-07,"10,973.81","10,923.35","11,200.18","10,950.01",23.38536742
2016-08-08,"10,950.5","10,910","11,105.12","10,910",80.40685785
2016-08-09,"10,921.3","10,705.41","10,980.96","10,768",106.2818799
2016-08-10,"10,700","10,700","11,094.26","10,898.01",106.84707033
2016-08-11,"11,004.71","10,603","11,010.65","10,610",115.13680269
2016-08-12,"10,603","10,603","10,798.64","10,688",66.78232224
2016-08-13,"10,695.79","10,600","10,788.14","10,600",44.08603313
2016-08-14,"10,673.73","10,308.33","10,673.73","10,384.84",40.15398344
2016-08-15,"10,490.34","10,108.6","10,510.71","10,465",137.03961953
2016-08-16,"10,479.99","10,197","10,565.77","10,404.02",178.39539879
2016-08-17,"10,425.45","10,319.34","10,529.26","10,346.35",122.4145175
2016-08-18,"10,338.84","10,314","10,461.27","10,457.79",135.04409636
2016-08-19,"10,430","10,366","10,551.25","10,366",135.462349
2016-08-20,"10,453.74","10,376.33","10,602.75","10,513.34",33.64226351
2016-08-21,"10,595.07","10,473.72","10,621","10,531",21.69073168
2016-08-22,"10,506.62","10,506.62","10,793.59","10,790.74",136.9647144
2016-08-23,"10,697.01","10,603.62","10,832","10,734.01",108.994763
2016-08-24,"10,779.5","10,600","10,805.53","10,600",152.78460268
2016-08-25,"10,610.6","10,534.31","10,709.74","10,602.57",145.85943046
2016-08-26,"10,602.57","10,530","10,793.32","10,691",156.7492599
2016-08-27,"10,740.18","10,550","10,740.18","10,555.9",28.69204225
2016-08-28,"10,568.28","10,556.32","10,719.93","10,640.88",26.27420377
2016-08-29,"10,704.18","10,590.37","10,739","10,626.49",115.49161453
2016-08-30,"10,627","10,627","10,881.02","10,731",170.96286606
2016-08-31,"10,731","10,685.9","10,846.95","10,717.36",178.54684392
2016-09-01,"10,786.04","10,650","10,815.57","10,716.73",147.59842227
2016-09-02,"10,650.23","10,600","10,763.59","10,639.3",132.20785003
2016-09-03,"10,600","10,562.68","11,081.54","11,052.23",73.97605795
2016-09-04,"11,026.53","11,026.53","11,321.22","11,143.83",50.37532324
2016-09-05,"11,210.29","11,025.56","11,277.63","11,155",113.45757491
2016-09-06,"11,217.5","11,033.2","11,322.99","11,186.06",137.41953374
2016-09-07,"11,150.42","11,108.83","11,347.58","11,310.04",122.80433606
2016-09-08,"11,312.77","11,257.01","11,730.32","11,720",165.19361643
2016-09-09,"11,650.23","11,590.97","11,811.05","11,712",177.58197143
2016-09-10,"11,712","11,686.8","11,802.71","11,802",32.59210485
2016-09-11,"11,742.73","11,269.26","11,850","11,515",16.84884484
2016-09-12,"11,489.23","11,401","11,634.2","11,477.85",135.59011154
2016-09-13,"11,477.85","11,463.18","11,707.81","11,645",117.89984043
2016-09-14,"11,645","11,582.01","11,897.27","11,897.27",180.78473337
2016-09-15,"11,757.23","11,747.83","11,897.2","11,850",91.84939765
2016-09-16,"11,758.23","11,758.23","12,073.66","11,970.26",54.72642256
2016-09-17,"11,970.26","11,745.81","11,987.42","11,746",15.99173387
2016-09-18,"11,928","11,741.15","11,949.01","11,840.23",9.13476313
2016-09-19,"11,840.01","11,805","12,110.61","11,959",149.99670166
2016-09-20,"11,959","11,802.5","12,200","11,802.5",159.41549716
2016-09-21,"11,939.88","11,745.01","11,983.89","11,900",145.69299965
2016-09-22,"11,816.5","11,650.01","11,905","11,697.01",147.02710824
2016-09-23,"11,700","11,700","12,045.83","11,839.24",101.99389273
2016-09-24,"12,036.32","11,839.26","12,037.92","11,861",10.63521439
2016-09-25,"11,861","11,790","12,006","11,885.23",16.17900275
2016-09-26,"11,889.23","11,831.78","12,200","11,831.79",131.60398813
2016-09-27,"11,914.08","11,745.05","12,000","11,904.23",85.33017738
2016-09-28,"11,747.23","11,701","11,932.45","11,798.86",145.79705173
2016-09-29,"11,702","11,702","11,972","11,802.23",65.211053
2016-09-30,"11,802.23","11,720.39","12,045.31","12,045.31",141.82340125
2016-10-01,"12,045.31","11,860.01","12,071.62","12,071.62",20.92419541
2016-10-02,"11,952.23","11,925","12,063.12","11,925.23",10.24664567
2016-10-03,"12,029","11,714.04","12,029","11,935.5",171.91760808
2016-10-04,"11,935.5","11,753.01","11,979.45","11,804",130.47910519
2016-10-05,"11,948.48","11,800.01","12,030.56","11,915.23",110.63603573
2016-10-06,"11,800.02","11,800","11,982.15","11,941",99.76361392
2016-10-07,"11,941","11,875","12,180.26","12,180.26",113.13055476
2016-10-08,"12,180.26","11,932.53","12,181.4","12,065",12.27712424
2016-10-09,"12,000.23","11,825","12,143.81","11,825.01",30.08095358
2016-10-10,"12,021.4","11,825","12,516.27","12,430.39",144.3141536
2016-10-11,"12,150","12,150","12,730.74","12,606.22",96.18523918
2016-10-12,"12,604.83","12,202.03","12,780.79","12,250.02",132.33129188
2016-10-13,"12,250.02","12,209.65","12,688.58","12,285.83",140.6864657
2016-10-14,"12,289","12,118.31","12,687.13","12,380.83",146.55832615
2016-10-15,"12,380.99","12,150","12,381","12,349.99",14.27984598
2016-10-16,"12,265","12,165.69","12,349.99","12,249.98",21.87453608
2016-10-17,"12,201","12,192.95","12,658.4","12,335",142.40460527
2016-10-18,"12,251.01","11,888.05","12,549.7","12,199.98",149.89455788
2016-10-19,"12,199.98","11,795","12,341.39","12,035",149.0681549
2016-10-20,"12,204","11,820.03","12,424.28","11,919.76",204.13428896
2016-10-21,"11,919.76","11,855","12,013","12,013",111.61689715
2016-10-22,"12,013","11,930.01","12,419","12,221.01",45.52800098
2016-10-23,"12,369.98","12,076.27","12,369.98","12,106.23",25.47955488
2016-10-24,"12,255","12,076.28","12,500","12,432",123.49300184
2016-10-25,"12,432.99","12,213.26","12,653.88","12,288.99",110.18230907
2016-10-26,"12,478","12,405","13,060.5","13,054",136.12145404
2016-10-27,"13,054","12,881","13,213.77","13,209.99",129.95444327
2016-10-28,"12,920.01","12,910.02","13,880","13,880",174.82522967
2016-10-29,"13,880","13,094.82","14,144.71","13,905",75.1764665
2016-10-30,"13,615","13,115","13,865","13,305",51.47205645
2016-10-31,"13,305","13,305","13,978.23","13,665.1",102.72947712
2016-11-01,"13,665.24","13,665.24","15,000","14,793.98",175.85617919
2016-11-02,"14,791.99","14,111","14,791.99","14,471.45",75.2584771
2016-11-03,"14,489.38","13,502","14,697.97","13,727.09",189.53233811
2016-11-04,"13,701.23","13,251.37","14,051.58","13,601",198.31498587
2016-11-05,"13,879","13,376.02","13,880","13,702.83",52.25339641
2016-11-06,"13,702.25","13,502","13,880","13,585.01",20.91181926
2016-11-07,"13,785","13,480","15,000","13,900.24",191.07381853
2016-11-08,"13,900.25","13,376","15,600","15,600",383.67836761
2016-11-09,"15,700","14,305.01","15,939.43","14,776.95",204.78794443
2016-11-10,"14,776.94","14,250","15,258","14,815",215.72217911
2016-11-11,"14,803.26","14,716.03","15,908.65","15,533.99",238.7898688
2016-11-12,"15,533.99","14,801","15,533.99","15,000",73.97941409
2016-11-13,"15,069.83","14,803.01","15,149.99","14,917",36.48693001
2016-11-14,"14,931.91","14,900","15,600","15,599.23",152.16977942
2016-11-15,"15,599.67","15,115","15,696.24","15,258.69",157.43735293
2016-11-16,"15,210.6","15,200","16,073.24","15,615",227.86420588
2016-11-17,"15,620.01","15,438","15,979","15,600",168.92646497
2016-11-18,"15,600","15,501","15,853.17","15,760",143.90885165
2016-11-19,"15,665.88","15,571.01","15,869.69","15,787.01",47.58872841
2016-11-20,"15,849","15,300","15,860","15,615",63.69566092
2016-11-21,"15,506.01","15,323.37","15,623","15,544.99",60.15616281
2016-11-22,"15,436.83","15,423","16,131.15","15,750",201.39681444
2016-11-23,"15,850","15,250","16,120.01","15,803.84",252.53543955
2016-11-24,"15,800","15,586.23","16,071.08","15,800.23",149.61522019
2016-11-25,"15,800.23","15,700","15,999.99","15,980",126.72283855
2016-11-26,"15,865.23","15,653","15,985","15,657.83",68.68900066
2016-11-27,"15,791.82","15,653","15,889.69","15,790",46.74132684
2016-11-28,"15,653","15,600","15,832.83","15,695.23",130.01696998
2016-11-29,"15,794.22","15,686","15,898.27","15,765.83",137.55177385
2016-11-30,"15,898.46","15,718.62","15,950","15,885",150.08133534
2016-12-01,"15,900.88","15,800","16,200","16,199.83",183.3446716
2016-12-02,"15,921.03","15,921.03","16,284","16,150",211.14033541
2016-12-03,"16,180","16,100","16,260","16,258.99",35.21828827
2016-12-04,"16,259","16,032","16,279.34","16,032",42.90674005
2016-12-05,"16,130","15,951","16,500","16,396.83",182.49412763
2016-12-06,"16,385","15,800","16,385","16,030.63",216.71939091
2016-12-07,"16,000","15,954.19","16,299.99","16,080.01",169.38209961
2016-12-08,"16,234.98","16,052.01","16,296.7","16,250",126.96980789
2016-12-09,"16,253.35","16,050","16,325","16,325",202.61350339
2016-12-10,"16,195.07","16,100.83","16,325","16,115",59.66902134
2016-12-11,"16,115","16,105","16,210","16,125",13.87972883
2016-12-12,"16,129","16,065.01","16,299","16,065.29",93.95492362
2016-12-13,"16,065.29","16,065.29","16,448.6","16,409.99",358.23035475
2016-12-14,"16,329.99","16,111.05","16,575","16,534.98",260.28758158
2016-12-15,"16,350.01","16,260.02","16,617.04","16,260.11",158.82632607
2016-12-16,"16,385.85","16,260.07","16,683","16,683",169.30802922
2016-12-17,"16,680","16,625","16,794.55","16,676.75",77.46587624
2016-12-18,"16,676.75","16,630.1","16,800","16,650.12",50.66014896
2016-12-19,"16,700","16,650.17","16,998","16,727.5",217.5319868
2016-12-20,"16,979.88","16,700","16,979.88","16,950",211.87347037
2016-12-21,"16,905","16,905","18,117.66","18,117.66",301.96698872
2016-12-22,"18,117.65","18,000.02","20,317.11","20,199.99",306.15726134
2016-12-23,"20,020","18,550.01","21,000","20,525.98",319.94244985
2016-12-24,"20,526","19,350.02","20,526","19,984.82",65.41623454
2016-12-25,"19,450","19,010","20,449.5","19,700.04",54.27080628
2016-12-26,"19,700.05","19,501.02","20,197.82","19,760.12",132.91568325
2016-12-27,"20,099.84","19,500","20,699.97","20,318",206.89619159
2016-12-28,"20,600","20,333","21,530","21,447.99",235.22735036
2016-12-29,"21,352","20,750.01","22,500","21,680.01",231.27610567
2016-12-30,"21,612.02","20,501","22,170","21,352.21",232.64580848
2016-12-31,"21,800","21,350.01","22,111.7","21,607.42",55.22193193
2017-01-01,"21,607.42","21,577.98","22,600","22,151.03",78.9121647
2017-01-02,"22,151.02","21,900.2","22,773.99","22,402.03",186.489346
2017-01-03,"22,425","22,350","24,700","24,649.99",362.20388275
2017-01-04,"24,216.01","24,100","29,213.57","27,700",474.72840815
2017-01-05,"27,949","20,055.28","27,949","24,389.9",612.25011159
2017-01-06,"24,375.07","18,555.94","24,375.07","18,805",469.46926846
2017-01-07,"18,600","18,500.01","23,220","22,200",183.42148252
2017-01-08,"22,435","21,252.5","22,748.49","21,527",87.66000255
2017-01-09,"21,527","21,101.13","21,800","21,280.01",198.643085
2017-01-10,"21,399","20,500","21,650","21,650",287.09323447
2017-01-11,"21,629","17,753","21,649","18,500",684.52896829
2017-01-12,"18,689.93","17,900","19,296","18,502.02",316.90803114
2017-01-13,"18,555","18,500","19,496","19,439.91",244.10282917
2017-01-14,"19,080.05","19,050","19,439.85","19,050.03",49.71107796
2017-01-15,"19,327.9","19,000","19,327.97","19,150",51.96541099
2017-01-16,"19,150.01","18,900","20,334","19,900.03",323.30093261
2017-01-17,"19,920","19,821.1","21,178","20,400",361.8235155
2017-01-18,"20,400.01","20,001.01","20,898","20,081.02",327.11255401
2017-01-19,"20,100","20,000","20,750","20,498.23",358.49387615
2017-01-20,"20,498.82","20,100.99","20,692","20,487",384.54887574
2017-01-21,"20,487","19,835","20,600","20,475",108.20159237
2017-01-22,"20,112.26","19,402.01","20,479","19,802",54.27374145
2017-01-23,"20,000","19,802","20,502.6","20,090.59",235.94895331
2017-01-24,"20,258","19,500","20,258","20,137.22",256.85461917
2017-01-25,"20,137.19","19,456","20,137.2","19,807.33",236.2614688
2017-01-26,"19,807.24","19,745.02","20,379","20,098.75",314.95853872
2017-01-27,"19,900","19,801.01","20,294.99","19,999.98",191.26386375
2017-01-28,"19,860","19,850.23","20,167.89","19,974",44.98254874
2017-01-29,"20,099","19,860","20,167.89","19,870.01",52.35413519
2017-01-30,"20,009.99","19,551","20,099.99","19,891.85",318.30053531
2017-01-31,"19,800","19,602.03","20,477.47","20,341.87",275.08995208
2017-02-01,"20,341.87","20,175","20,597.98","20,554",263.0608551
2017-02-02,"20,417.39","20,396.83","21,499","21,455",377.25460973
2017-02-03,"21,315.03","20,750.01","22,450","21,700",419.76370772
2017-02-04,"21,532.23","21,100","21,790","21,657",109.7567834
2017-02-05,"21,450","21,080","21,659.98","21,230",67.84006771
2017-02-06,"21,397.99","21,111","21,620","21,620",111.56476619
2017-02-07,"21,619.81","21,340.07","22,499","22,400",337.67722186
2017-02-08,"22,296.02","21,500","22,590","22,408.99",463.79233678
2017-02-09,"22,279.09","19,361.21","22,400.82","20,157",723.95897032
2017-02-10,"20,157","19,780","21,679.16","21,159",560.83404684
2017-02-11,"20,855.53","20,720","21,400","20,999.97",142.89914684
2017-02-12,"20,999.97","20,500","21,189.99","20,896",68.91741968
2017-02-13,"20,700","20,332","21,500","20,750",452.13453215
2017-02-14,"20,750","20,500","21,150","20,938.8",413.82930296
2017-02-15,"20,800.27","20,563.45","21,000","20,999.8",338.26913646
2017-02-16,"20,999.98","20,780.02","21,499","21,364",359.84999999
2017-02-17,"21,494","21,360","22,000","21,701",301.2961554
2017-02-18,"21,600.01","21,535","21,889.99","21,797.8",98.53816811
2017-02-19,"21,601.15","21,450","21,800","21,699.92",66.81653697
2017-02-20,"21,601","21,560","22,200","22,102.41",324.32536505
2017-02-21,"22,111.05","22,000","23,371","22,451.01",575.60303878
2017-02-22,"22,645","22,300.01","23,500","23,205",464.57386524
2017-02-23,"23,398.99","23,100","25,000","24,880",816.18666258
2017-02-24,"24,800","23,150","25,000","24,198.86",559.34198566
2017-02-25,"24,080","23,139.45","24,239.99","23,360.31",149.29909486
2017-02-26,"23,550.05","23,360.34","24,490","24,199.4",150.46093749
2017-02-27,"23,750.07","23,600","24,699.97","24,498.42",465.29882317
2017-02-28,"24,499.07","24,253","24,900","24,596.77",489.07809146
2017-03-01,"24,500.04","24,352.36","25,000","24,623.19",536.64480072
2017-03-02,"24,623.2","24,620","26,998","26,055.03",687.4153718
2017-03-03,"26,000","25,900.01","27,489","26,810",429.99207968
2017-03-04,"26,810","26,000","27,225.63","26,731",116.58054186
2017-03-05,"26,730","26,160.5","27,079","26,651.03",120.10389516
2017-03-06,"26,651.21","25,500","27,428.8","26,810.01",588.01733851
2017-03-07,"26,992.98","23,899","27,085.72","24,294.98",785.58007569
2017-03-08,"24,294.96","22,101.21","25,099.8","22,990",918.34788109
2017-03-09,"23,500","22,900","24,450","24,189.83",582.50447588
2017-03-10,"23,975.55","12,088","25,657.9","23,601","1,736.9102995"
2017-03-11,"23,650.9","23,463","24,779.01","24,370.83",126.3154128
2017-03-12,"24,125.33","24,010.01","25,500","25,500",204.56844808
2017-03-13,"25,000.28","24,200","25,299.93","24,662.76",464.83042833
2017-03-14,"24,969.78","24,400","25,500","25,349.95",495.38659437
2017-03-15,"25,349.87","23,411.34","25,349.87","23,460.08",819.15489653
2017-03-16,"23,731.3","21,050","24,320","21,586",935.6977186
2017-03-17,"22,447.82","21,300","23,873.68","22,160",521.37314382
2017-03-18,"22,161.08","18,500.01","22,200","20,206.67",390.75916177
2017-03-19,"20,207.44","19,350.03","20,900","20,437",166.36388099
2017-03-20,"20,007.36","19,550.01","22,310.46","21,505.84",177.70901704
2017-03-21,"21,740.73","21,000","22,899","21,685.67",491.30052518
2017-03-22,"21,600","19,500","21,799.99","20,229.98",786.89197946
2017-03-23,"20,000.23","19,036.27","20,500","19,639.99",593.16397805
2017-03-24,"19,155","17,289.99","19,998","17,500","1,020.01723169"
2017-03-25,"17,300.01","16,750.89","19,499.37","18,689",359.30542851
2017-03-26,"18,688","18,250","19,897.99","18,610.47",199.05951739
2017-03-27,"18,651.83","17,903.57","19,998","19,899.99",528.3847037
2017-03-28,"19,750.5","19,081.64","20,800","19,811.23",597.94885573
2017-03-29,"19,788.49","19,482","20,198.49","19,839.99",442.99931775
2017-03-30,"19,839.99","19,475.01","20,000","19,998.35",424.76627755
2017-03-31,"19,994.23","19,805.01","21,000","20,978",493.59917652
2017-04-01,"20,978","20,675","21,600","21,044.91",259.34296725
2017-04-02,"20,843.01","20,756","21,893.1","21,542.17",182.38541985
2017-04-03,"21,770","21,501.02","22,449","22,250.02",671.39052322
2017-04-04,"22,310","21,315","22,448","21,912.92",635.32630471
2017-04-05,"22,154.94","21,146","22,180","21,991",489.14432952
2017-04-06,"22,129.02","21,980","22,599.99","22,350.01",554.53551191
2017-04-07,"22,352","22,199.99","22,800","22,650.24",378.50631122
2017-04-08,"22,729","22,450","22,799.99","22,551.85",87.34790511
2017-04-09,"22,624.55","22,481","23,000","22,994.83",131.02527817
2017-04-10,"22,919.5","22,750","23,149.99","22,899.98",370.77766632
2017-04-11,"22,997.22","22,830.01","23,299","23,220.99",300.60833925
2017-04-12,"23,293.8","23,020.24","23,497.99","23,440",418.12915197
2017-04-13,"23,232.93","22,101.25","23,439","22,601.75",299.01888818
2017-04-14,"22,748.53","22,360.01","22,842.33","22,372",109.08970832
2017-04-15,"22,477.5","22,359","22,699.99","22,405",69.63378205
2017-04-16,"22,500","22,188.25","22,549.9","22,216.5",56.89169027
2017-04-17,"22,230.41","22,200.01","23,222.99","23,195",379.26941163
2017-04-18,"23,075.04","22,434","23,299.99","22,870.08",393.15147591
2017-04-19,"22,870.08","22,500","23,199","23,100",427.35019124
2017-04-20,"22,960","22,952","23,783.41","23,695.7",413.12289607
2017-04-21,"23,580","23,500","24,499","24,200.07",375.42149222
2017-04-22,"24,390","23,600","24,470","23,998.39",272.05044937
2017-04-23,"23,998.31","23,701.85","24,054.09","23,984.94",90.45724892
2017-04-24,"23,984.94","23,206","24,199.99","24,098.91",476.70856826
2017-04-25,"24,098.91","23,932","24,983.83","24,428.24",524.04622493
2017-04-26,"24,450.72","24,390.15","25,150","24,981.45",747.20746461
2017-04-27,"24,951.91","24,876.73","25,999","25,890.53",803.88836936
2017-04-28,"25,969.83","24,902","25,976.5","25,556.16",658.09105432
2017-04-29,"25,843.84","25,556.01","26,000","25,990",190.01148079
2017-04-30,"26,000","25,720","26,600","26,407.02",224.77476008
2017-05-01,"26,549.55","26,400","28,300","27,740.51",447.27194709
2017-05-02,"27,990","27,159.03","29,000","28,115",940.49236239
2017-05-03,"28,347","27,710.94","29,490","29,390.46",803.86961331
2017-05-04,"29,200","28,750","33,288.64","31,779.98","1,423.66453886"
2017-05-05,"31,770","29,002","31,999.99","31,307.83",883.35887536
2017-05-06,"31,305","30,500","31,500","31,100.9",221.87673814
2017-05-07,"31,099.95","30,800.18","31,680","31,410",212.54771386
2017-05-08,"31,599.95","31,410.01","33,200","32,950",858.26164535
2017-05-09,"32,949.96","32,550.85","35,900","35,176.95",881.15089154
2017-05-10,"35,176.95","34,605.03","36,463","35,780.42",622.09925224
2017-05-11,"35,998.99","35,680","36,999.99","35,753",661.97128884
2017-05-12,"35,680","31,500","35,922.74","32,198.65","1,129.40091271"
2017-05-13,"32,105.03","32,105.03","34,598.53","34,178.74",264.120728
2017-05-14,"34,100","33,352","34,689.5","33,900",119.92344061
2017-05-15,"33,420","32,580.01","35,499","34,953.9",561.45849855
2017-05-16,"33,708.58","33,602","36,728.29","35,655.28",496.61496721
2017-05-17,"36,249.98","35,400","38,500","38,390",763.86262338
2017-05-18,"38,349.99","37,000","40,000","39,600",589.01101393
2017-05-19,"39,838.91","39,200.08","43,998","42,844.95",558.90095556
2017-05-20,"42,844.95","40,201","43,105","41,569",367.62905713
2017-05-21,"41,351.74","39,805.23","42,489.8","41,741",268.97419328
2017-05-22,"41,741","41,000","48,798.69","47,202","1,166.72008257"
2017-05-23,"47,500","45,300","52,007.73","52,007.73",747.43213163
2017-05-24,"52,007.73","50,001.5","65,000","54,000","1,041.58774017"
2017-05-25,"54,054","49,999","59,999","51,550","1,135.63126356"
2017-05-26,"51,649.98","40,204.42","53,587","44,100","1,052.89995037"
2017-05-27,"44,033","40,353","47,350","41,700",504.90366119
2017-05-28,"41,700","41,330.04","47,799.99","45,679.65",224.80370028
2017-05-29,"45,679.65","43,899","49,900","46,489.85",785.75145576
2017-05-30,"45,500.74","43,033.01","48,499","44,750",764.8030574
2017-05-31,"44,750","42,427","45,899.99","44,800",553.81157227
2017-06-01,"44,800","43,550","47,000","45,768.15",617.4647266
2017-06-02,"45,765.45","44,554.84","47,499.98","46,563.05",570.33726729
2017-06-03,"46,601","46,563.06","48,599.99","47,749.95",310.90760527
2017-06-04,"47,505","46,884.96","47,999.99","47,801",206.3205632
2017-06-05,"47,801","47,500","53,495","52,311",617.48735937
2017-06-06,"52,311","49,309.76","54,200","53,149.72",676.79607949
2017-06-07,"52,809","49,238","53,200","50,901.89",725.7653274
2017-06-08,"50,953.54","50,002.01","52,499.98","51,800.01",468.70892907
2017-06-09,"52,297.94","51,650","52,600","52,195.28",398.03253785
2017-06-10,"52,100","51,500","53,400","51,700",437.5169761
2017-06-11,"51,675.73","51,569.82","53,500","53,479",255.26325674
2017-06-12,"53,216.57","48,500","53,497.99","51,199.94","1,024.96319276"
2017-06-13,"51,499.93","50,349","53,000","51,000.77",782.23578308
2017-06-14,"51,000.84","45,500","52,599","48,539.77","1,123.23329976"
2017-06-15,"48,539.76","39,401.33","48,649.88","46,611.77","1,100.00898278"
2017-06-16,"46,610.05","44,700.02","48,100","46,666.54",662.51074485
2017-06-17,"47,198.99","46,501.24","49,200","48,300",230.01674031
2017-06-18,"48,350","46,501.15","48,649.8","47,399.89",148.1315406
2017-06-19,"47,100.04","46,009","47,900","47,570",385.332484
2017-06-20,"47,500","47,212","50,899.93","50,340.75",451.44165301
2017-06-21,"50,599.97","48,449.4","50,799.99","48,700",584.99703201
2017-06-22,"48,700","48,001.09","50,000","49,493.12",414.66649049
2017-06-23,"49,285.02","48,600","49,699.99","49,278.84",239.45820765
2017-06-24,"48,865.06","44,812.16","49,285","45,601.52",415.96139811
2017-06-25,"46,449.93","44,501","47,774.98","46,966",276.08061669
2017-06-26,"46,989.78","42,700","46,989.83","44,297.97",777.02620451
2017-06-27,"43,864.03","42,000","45,300","44,000.53",594.08960768
2017-06-28,"44,025.05","43,500","46,749.58","45,599.04",393.33626943
2017-06-29,"45,790","45,000.02","46,750","45,605.98",292.48435733
2017-06-30,"45,613.55","44,400","46,289.97","44,501.03",373.15097722
2017-07-01,"44,797.9","43,300.01","45,990.96","43,565.42",179.09156135
2017-07-02,"43,800","43,330.08","46,158","45,498.94",167.8337811
2017-07-03,"45,150.03","45,125.52","47,799.95","47,302",441.96931985
2017-07-04,"47,220.01","46,500.77","48,149.59","47,277.72",324.21635316
2017-07-05,"46,700.75","46,449","48,499","47,735.04",266.70019616
2017-07-06,"47,999.87","47,400.01","48,194.77","47,988.95",170.34107445
2017-07-07,"47,643.22","45,000.1","47,988.64","45,997.74",445.19883977
2017-07-08,"45,800","45,202.55","46,599.92","46,125.83",72.05508631
2017-07-09,"46,132.99","45,500","46,584.79","45,509.78",55.01936229
2017-07-10,"45,976.15","41,500","45,976.16","42,182.2",653.24851272
2017-07-11,"41,799.92","40,800.01","43,600","42,138",434.25116784
2017-07-12,"41,716.5","41,550","44,231.23","43,269.94",424.6395165
2017-07-13,"43,200","40,900.01","43,409.79","41,507.52",338.85321184
2017-07-14,"41,797.62","34,034","42,099.88","37,240.5",978.92386043
2017-07-15,"37,240.01","33,000","37,329.94","33,670",534.21165147
2017-07-16,"33,800","25,250","34,489.99","28,511.03",542.45948812
2017-07-17,"29,596.97","28,511.01","39,473.21","38,434.22",823.76237394
2017-07-18,"37,653.54","37,580.01","42,899.97","40,825.05",709.62731615
2017-07-19,"41,548.08","38,400","42,018.22","40,450",326.33791333
2017-07-20,"40,450","39,600.01","50,000","45,516.62","1,225.70771103"
2017-07-21,"46,400","43,000","47,000","46,240",346.7753916
2017-07-22,"46,240","43,999","47,500","45,799.8",293.17518124
2017-07-23,"45,799.8","43,800","46,312.23","46,085.9",179.79237179
2017-07-24,"46,099.88","45,000","47,189.99","46,450",285.37851515
2017-07-25,"46,819.95","42,000","46,948.84","44,122.25",481.87277722
2017-07-26,"44,898.74","43,100","46,800","45,002.18",368.17820887
2017-07-27,"45,002.54","44,000.01","47,049.97","45,600",407.58212996
2017-07-28,"46,423.44","45,501","47,889.06","46,099.95",581.95502158
2017-07-29,"46,099.95","45,000","47,285.2","45,150",202.73233924
2017-07-30,"45,399.59","43,600.01","46,350","45,390",237.01860876
2017-07-31,"45,390","45,300","48,898.73","47,700",455.30331477
2017-08-01,"47,443.39","44,395.23","48,496","47,109.61",215.28024058
2017-08-02,"47,110.61","47,109.61","49,000","48,969.39",297.20774556
2017-08-03,"48,969.95","47,601","49,986.99","49,200",307.6663311
2017-08-04,"49,190","49,000","55,000","54,100.05",492.7315677
2017-08-05,"54,100.03","53,003.47","57,799.99","54,987.69",465.67044289
2017-08-06,"54,673.32","54,236","56,159.99","55,450",138.89493559
2017-08-07,"55,170.02","54,914.17","60,000","59,750.01",425.85795209
2017-08-08,"59,898.57","59,300.01","62,837","60,550",532.68795438
2017-08-09,"60,550","55,600.01","61,199","58,606.08",578.25624424
2017-08-10,"58,606.08","58,606.08","62,000","61,320.68",292.33222244
2017-08-11,"61,314.08","60,660","65,500","64,906.92",357.05903517
2017-08-12,"65,097.43","64,715.01","71,499.96","70,899.42",458.74118782
2017-08-13,"70,899.42","69,001","73,299.98","70,742.4",299.73152704
2017-08-14,"71,588.42","70,761.21","79,345","78,998.87",592.25345397
2017-08-15,"78,999.13","65,000","80,000","72,190","1,000.67912722"
2017-08-16,"72,190","70,001","77,000","74,751.71",450.72248914
2017-08-17,"74,753.44","74,753.44","78,000","76,350",459.47359595
2017-08-18,"77,099.13","71,721","77,930.03","73,350.85",620.34779897
2017-08-19,"74,126.38","71,997.54","75,856.75","73,280.11",258.42808453
2017-08-20,"73,280.11","73,250","74,990","74,000",90.79897286
2017-08-21,"74,000","65,000","74,999","65,004.02",630.20509135
2017-08-22,"65,004.06","64,250","73,388.03","72,506.18",432.59198631
2017-08-23,"72,000.1","71,711","74,999","73,366.74",297.22422949
2017-08-24,"73,295.29","73,000","77,000","76,232.57",280.00684596
2017-08-25,"76,000.72","75,300","77,999","76,999.99",274.70214775
2017-08-26,"76,417.04","75,600","77,570","76,116.74",101.77284624
2017-08-27,"76,552.84","74,126.01","76,958.03","75,999",102.85232457
2017-08-28,"75,800.45","75,002.67","78,300","78,171.12",230.00672317
2017-08-29,"78,194.97","77,301","81,900","81,150",388.14891669
2017-08-30,"81,482.1","79,999","82,100","82,000",261.82793105
2017-08-31,"82,000","80,901.62","85,580.32","84,499.99",369.55406602
2017-09-01,"84,499.99","84,100","90,000","86,987.54",446.56295711
2017-09-02,"86,988.95","78,668","86,988.95","86,100",513.64365161
2017-09-03,"85,143.07","81,891.81","86,785","83,800",116.70032559
